brawler_name,player_tag,player_name,name_color,player_icon,player_trophies,rank,club
8-BIT,#92CRYR8JR,Adͥℝiͣaͫn🌎⚡,0xffffffff,28000043,1304,1,abc|eSports
8-BIT,#29VGU29RQ,K’schannel,0xffcb5aff,28000014,1273,2,ユーロ
8-BIT,#2P2VY2U99,Chen,0xffffffff,28000095,1260,3,IG : Chen_bss
8-BIT,#28YCQ9809,Alєíхrа☤,0xff1ba5f5,28000129,1252,4,<c5> D1 </c>
8-BIT,#VLQPVPY,Hyra,0xffcb5aff,28000003,1251,5,85K
8-BIT,#LJV002QP,カクメイカ,0xffa8e132,28000077,1250,6,the NOMADくれいじー
8-BIT,#P0YRLLPV,いるみなたんふぁんくらぶ,0xff4ddba2,28000176,1227,7,クラロワ坊や
8-BIT,#20UR8JPVJ,ÊSP｜✨ヒロ✨,0xff1ba5f5,28000112,1218,8,Grøwth Bräwlërs
8-BIT,#22QGYLYYR,➪Jorgep64❤️,0xfff9775d,28000075,1203,9,Walther Smooth
8-BIT,#CPPV2PQG,Meliodasあ,0xffa8e132,28000006,1200,10,The Dynasty⚡
8-BIT,#JGCCGY80,prostislavv,0xffff9727,28000042,1200,11,Brawl Kings
8-BIT,#2PGGR8Y9P,Eve✘ 🍀,0xffff8afb,28000218,1200,12,<c00ff5f>D1</c>
8-BIT,#8LQ882GRC,Jefry Daniel,0xffcb5aff,28000228,1194,13,•Nobility•
8-BIT,#8LQ9JR82,Code: Eqwaak,0xfff9c908,28000004,1188,14,<c5> D1 </c>
8-BIT,#2QQRGCVRU,⛩️|Wiza64🐴🎋,0xff1ba5f5,28000014,1140,15,Mônt D’Or
8-BIT,#8UQ9VGY,Pretzel,0xffffce89,28000178,1138,16,STMN Esports
8-BIT,#8R08UP2G8,🐐Goated♑️,0xffa2e3fe,28000115,1123,17,<c9>Goats</c>
8-BIT,#P0GL2L92G,イム・ヒョジェ❕,0xff4ddba2,28000025,1120,18,브롤일탈연구소
8-BIT,#QVC0U8R8,ყ𝗮𝗻𝗻𝗶𝗰𝗸🍷,0xffffffff,28000156,1109,19,abc|Union
8-BIT,#82JVL0U29,𝗣єяιsєт🍁,0xffff9727,28000165,1108,20,Brawl is AFK
8-BIT,#PPG8C2P2,Zimon,0xff4ddba2,28000140,1104,21,Free Win
8-BIT,#8JG00YC02,PitchD|Bube,0xffcb5aff,28000066,1104,22,Pitchdome
8-BIT,#2GQ9R0QVC,AOKI,0xffffffff,28000006,1104,23,Study time bye
8-BIT,#99J9898J,teiikeeスイク🤍,0xff4ddba2,28000140,1103,24,PAYAKIMI
8-BIT,#2QU0QU2VQ,Igor,0xff1ba5f5,28000167,1103,25,BC*|Family*
8-BIT,#QRUQQLV0,CG |Nukleo,0xffff8afb,28000081,1103,26,LA Instinct
8-BIT,#29P0CYU0C,しぃ‪𓈒𓏸,0xffcb5aff,28000022,1102,27,Hut Island@約束の地
8-BIT,#20CQLYP2C,TBEjason,0xffcb5aff,28000222,1102,28,BC*|Family*
8-BIT,#9L9RGQLPU,𝐆𝐆𝐡幸,0xffcb5aff,28000047,1102,29,LaWs Controll
8-BIT,#8QJU2CCY,Merlina 🖤,0xffff9727,28000229,1102,30,<c0> D1 </c>
8-BIT,#GG8RL2CP,Kevin❤️‍🔥,0xffff9727,28000205,1101,31,Brawl Kings II
8-BIT,#9VP2R0P9,Zan🕊,0xff1ba5f5,28000159,1101,32,<c5> D1 </c>
8-BIT,#2P0QU92P2,Xonax♡,0xffffffff,28000137,1100,33,<c5> D1 </c>
8-BIT,#PY0PQ90QU,Pingou.🦅d'or,0xff4ddba2,28000050,1100,34,BC*|Family*
8-BIT,#282RVR9YQ,C@++_J€€$U$_,0xff1ba5f5,28000167,1100,35,Golden Legion
8-BIT,#2Y2Y99GQR,VizeZ,0xffffffff,28000053,1100,36,Tana di Pingu🐧
8-BIT,#8CJJCUY,Awa De Piña ツ,0xffa2e3fe,28000046,1100,37,<c0> D1 </c>
8-BIT,#2JY989R0R,けいちぃ〜なり〜,0xffffce89,28000167,1093,38,でんぶしーJAPAN
8-BIT,#VULUQUY8,Davox😹,0xfff9c908,28000066,1085,39,abc|Union
8-BIT,#RGC282C9,JayFlyingPro,0xff4ddba2,28000229,1082,40,Imperial
8-BIT,#9GPQR8CGL,TLG | GODNOOB🔪,0xffffffff,28000139,1078,41,TLG Esports
8-BIT,#8CG8Y8LQC,JK♥︎上瀧絢大,0xffcb5aff,28000125,1071,42,
8-BIT,#8UGJ82UL2,Alex,0xfff05637,28000138,1069,43,Tamers
8-BIT,#YVG2LJG,scattered♡к,0xffffce89,28000218,1068,44,AFGM GENESIS
8-BIT,#88JJY8V2G,₩ith໒꒱魔法,0xff1ba5f5,28000184,1067,45,日本の温泉♨︎
8-BIT,#PUY92LQ,どんぐり,0xffcb5aff,28000179,1067,46,firefly
8-BIT,#89PPCLP,⋆͛★🍯るし🐝★⋆͛,0xfff9c908,28000150,1063,47,High Ping 😵‍💫
8-BIT,#2V2GJ28QG,StaR 🕊️,0xff1ba5f5,28000020,1060,48,Havoc Echo
8-BIT,#PL8G0G8C,Cybørg,0xff4ddba2,28000101,1060,49,Tribe Gaming NA
8-BIT,#98RV0YRL,どどゆーりんちー❕,0xffff9727,28000082,1060,50,ごきげんななめ
8-BIT,#LJCL8P0,TTM|Joker,0xff4ddba2,28000140,1060,51,A Few Good Men
8-BIT,#VGPLRCVQ,Buzkoa,0xfff9c908,28000020,1060,52,<c5> D1 </c>
8-BIT,#9J2JLUR8G,Aspect 🃏,0xffffce89,28000170,1060,53,7 Dwarves
8-BIT,#V92PGJPL,Nova I br@wler,0xffcb5aff,28000230,1060,54,UNP ISRAEL™
8-BIT,#2RGRP22G,John 🪶,0xff1ba5f5,28000056,1060,55,Ultimate Brawl
8-BIT,#Y989VP,『Tiziano™』,0xffcb5aff,28000187,1060,56,<c5> D1 </c>
8-BIT,#2QP0RRGLP,imzwg,0xffff8afb,28000106,1060,57,<c5>The O.G</c>
8-BIT,#99QU0PYJP,🔱ßoͥนgͣyͫツ,0xfff9c908,28000013,1060,58,Suki & Nemo
8-BIT,#98Q88CYUR,𝘚𝘵𝘰𝘳𝘮🥷🩸,0xfff05637,28000140,1060,59,TABULA RASA
8-BIT,#VGYRCUGJ,Ste💜Joh🧸Ale🤡,0xffcb5aff,28000036,1060,60,A Few Good Boys
8-BIT,#PPVJVQ8CU,🖤|クラーケン |🧩,0xff1ba5f5,28000245,1060,61,cheese el pro
8-BIT,#8LGU8Y8Y8,Matylа💞,0xffffffff,28000054,1060,62,Legion Fulmina
8-BIT,#YGU20CRG,vital shark,0xffcb5aff,28000029,1060,63,<c1>MERCY</c>
8-BIT,#QCC0UVC,LP|Code:Emerick,0xffffffff,28000186,1060,64,UNP ISRAEL™
8-BIT,#8URCLRY8,球隊|RoUND🌠,0xffcb5aff,28000228,1060,65,BC*|Family*
8-BIT,#YVR8YQLCG,Mirrox 🥱,0xffffffff,28000000,1060,66,ChillBan
8-BIT,#8VQRU29,SM |Nikaniki,0xffa8e132,28000076,1060,67,terror house
8-BIT,#2LP9UVLV8,꧁ ᵀᵒˣⁱᶜGᴀᴍᴇʀ☔,0xff1ba5f5,28000042,1060,68,Game.TV
8-BIT,#QLCJGQUP,🦜ᴅɪᴇɢᴏ✦ɢᴀᴍᴇʀ🧃,0xff4ddba2,28000150,1060,69,7 Dwarves
8-BIT,#PP9R0PQ8J,Bs'Førever°,0xffa2e3fe,28000170,1060,70,Elite Hell
8-BIT,#QQPJ2QJ9,☆DarkSoul☆,0xff1ba5f5,28000048,1060,71,Elite🔱
8-BIT,#UYUUQQ8Q,대왕❦(光),0xff1ba5f5,28000063,1060,72,Miracle
8-BIT,#JGUYRYQ,nathan🩸,0xffa8e132,28000041,1060,73,NA Friends
8-BIT,#P9VVVP0PQ,Hopersol💔,0xff1ba5f5,28000043,1060,74,Project Alpha
8-BIT,#CG0YQP2C,BÃVÌØ..🖤!,0xffffce89,28000014,1060,75,BC*|Family*
8-BIT,#2J00V98R9,Liam 07 warrior,0xff4ddba2,28000136,1054,76,Violence Alpha
8-BIT,#28L99LPL2,❁|暗黒の夜❦,0xffcb5aff,28000007,1054,77,<c0> D1 </c>
8-BIT,#28QCGCU28,🦀,0xfff9c908,28000023,1052,78,ワンダーランド
8-BIT,#2YCQQVUUP,QLS|raven🌿,0xffff8afb,28000064,1052,79,Unreal_Fate🥀
8-BIT,#PVPPJ9LCG,RxN|VeNaT®ON,0xffff9727,28000083,1051,80,RAXENS~
8-BIT,#PR899Y0CQ,Dawerごめん勝った🥶,0xffa8e132,28000067,1049,81,Elite🔱
8-BIT,#88LJ099YQ,히치Felipe🥀,0xffffffff,28000013,1049,82,×SniperARG×
8-BIT,#99V88UU2,in my mind,0xffffffff,28000000,1049,83,Elite🔱
8-BIT,#V0J0QL8Y,South🐼,0xff1ba5f5,28000004,1047,84,KingdomRush
8-BIT,#2JY9GGQJP,ŁÉWY 我,0xffffce89,28000038,1047,85,Kamikaze
8-BIT,#J8LRY082,♨️Anonimowy♨️,0xffffffff,28000228,1045,86,<c0> D1 </c>
8-BIT,#29L028GQL,Djahsta,0xff1ba5f5,28000164,1045,87,BC*|Gaming EU
8-BIT,#R8YUP2PG,Gtr😈,0xffffffff,28000229,1044,88,BC*|Family*
8-BIT,#2J2U9RUQG,❥︎Isabela🦋,0xffffce89,28000218,1044,89,★the Players★
8-BIT,#V08YP0CL,sijaNS,0xffffffff,28000085,1042,90,Tana di Pingu🐧
8-BIT,#8ULPY0VVG,slow Manjiro,0xffcb5aff,28000154,1040,91,
8-BIT,#YGR92L92,𝐵𝑜𝑏𝑢ś🖤,0xff4ddba2,28000228,1039,92,Poland Esports
8-BIT,#22JGLCURJ,SüleymanSerinYT,0xff4ddba2,28000088,1038,93,Süleyman YTB
8-BIT,#GV9GRLJJ,Alexander,0xffcb5aff,28000005,1037,94,Tribe Gaming NA
8-BIT,#8U2U0U0CU,FD|mercyy,0xfff9c908,28000221,1035,95,Tana di Pingu🐧
8-BIT,#CJV2PJ0R,SK|Yoshi825,0xffcb5aff,28000000,1034,96,Brawl Kings
8-BIT,#PQ982UC8,ℓucas🤍,0xff1ba5f5,28000167,1032,97,
8-BIT,#2VU2U028C,Zᴏʙ'ɪᴋ?🍀,0xffffffff,28000228,1031,98,Legion Inferior
8-BIT,#2R9GRQ8CR,しょまるんるん🦠🪺,0xffcb5aff,28000245,1031,99,terror house
8-BIT,#889882JR,Hari,0xffcb5aff,28000228,1029,100,StrikeForce♦️
8-BIT,#QLVP829R,Gas,0xff4ddba2,28000218,1029,101,Brawl Kings
8-BIT,#9YCVC8RQL,UC|Hahn🃏,0xffcb5aff,28000175,1026,102,7 Dwarves
8-BIT,#20RVGULU2,VirginLemon,0xfff9c908,28000020,1025,103,Mini Me’s
8-BIT,#J9CLJCUC,ⁱ ᵃᵐłØ₦Ʉ₮Ⱬ,0xffffce89,28000221,1024,104,Aɳσɳιɱιι
8-BIT,#2JJ9G0UP2,Mzt'll kill u🖤,0xfff9775d,28000077,1024,105,Revenge Gaming
8-BIT,#2V8UY090,Catfire🐬,0xffffffff,28000156,1023,106,
8-BIT,#2JCQ9R998,Wifferi100,0xfff05637,28000097,1022,107,The Posse
8-BIT,#9QUGCJ82V,えむったん,0xffff9727,28000241,1021,108,☀晴天の雪❄
8-BIT,#9P8RYPVR9,GS | Vadro,0xffff9727,28000073,1020,109,House Tully
8-BIT,#2G02V00YC,⛩TP|ᖇ⁅gḭ💣,0xff1ba5f5,28000141,1020,110,THE PERFECT 🏆
8-BIT,#82UCLY9C8,Kronos🇧🇷,0xff4ddba2,28000015,1020,111,<c0> D1 </c>
8-BIT,#88UUL0CVY,Mooshyxzz🧛🏻‍♀,0xffff8afb,28000018,1019,112,Brawl is AFK
8-BIT,#8GC0V0YCR,ZAK,0xffff8afb,28000182,1019,113,<c0>Shine</c>S
8-BIT,#220PGLU02,家|𝑴𝒆𝒎𝒆𝒏ϟ,0xfff05637,28000244,1019,114,Thunder team
8-BIT,#8229Y0VQY,[хч] мишкинатор,0xfff9c908,28000087,1018,115,Chi<c2>ll</c>🍓
8-BIT,#Y989PY8Q,Angełito❤️‍🔥,0xffcb5aff,28000228,1018,116,BC*|Family*
8-BIT,#PLP809CQ,Cotsios🔪,0xffff8afb,28000055,1018,117,The invincibles
8-BIT,#90JCCGPGL,Georgeッ,0xff1ba5f5,28000081,1017,118,BC*|Gaming EU
8-BIT,#YVQCUGV9,kayjaysita,0xff1ba5f5,28000134,1016,119,Doble U
8-BIT,#QGG2UUV0,Kurumi,0xffffffff,28000167,1016,120,Guard eSports
8-BIT,#902YJYJJJ,blove🦆,0xffcb5aff,28000228,1015,121,<c5> D1 </c>
8-BIT,#8RRGJVLV8,:)XX|Wakudori(:,0xff1ba5f5,28000158,1015,122,future
8-BIT,#CPL9PLC8,Yolo 🎈,0xffff9727,28000047,1015,123,Hopped Sqd♿
8-BIT,#28Q9VRU8U,Nico 🎲,0xffff9727,28000205,1015,124,AE North
8-BIT,#2L892GP,YAPIMARU_YT,0xffffffff,28000186,1014,125,Cipher Pol
8-BIT,#29PGQC09Q,こなこな,0xffffffff,28000002,1013,126,Munchkin
8-BIT,#20J09PGYU,Øffsxy💘,0xffffffff,28000085,1013,127,<c5> D1 </c>
8-BIT,#QRU0L0U,🐬ꜱᴏᴋʀᴀᴍ 🜲,0xff1ba5f5,28000201,1013,128,BrawlConQueso
8-BIT,#2LY99YGP8,えねY4kuzA,0xff1ba5f5,28000058,1012,129,コレットの前歯
8-BIT,#2UJQ2RLPV,SaNya,0xffcb5aff,28000002,1011,130,Purple💜Despair
8-BIT,#99P98QQQP,🫧‪ 𝖓𝖞𝖆𝖔 🫧,0xffffffff,28000188,1011,131,Xero
8-BIT,#2YQCL0L99,Hulk,0xff1ba5f5,28000164,1010,132,The Egg Beaters
8-BIT,#QYCPPY0,ElectricDay,0xffff9727,28000170,1010,133,Die Hübschen🌞
8-BIT,#2YGU9VVRV,ST|Jalil❤️‍🔥,0xff4ddba2,28000140,1010,134,six Family
8-BIT,#2VQ8GUQRJ,ᴄʜʀɪꜱ😡,0xff4ddba2,28000011,1010,135,Nova Spain
8-BIT,#2RQVLPG0Y,아빠🌼,0xff1ba5f5,28000179,1009,136,좋은데이
8-BIT,#8GUPLYY,Jene_Azure,0xffffce89,28000108,1009,137,Trophy
8-BIT,#28CVQGURJ,め kxrtofvl ♡,0xff1ba5f5,28000061,1009,138,UNP ISRAEL™
8-BIT,#982PLJQLP,DerGroßeKaktus,0xff1ba5f5,28000043,1008,139,Barley’s Bar
8-BIT,#29YV0RVGP,モザイク,0xff4ddba2,28000174,1007,140,たまご連合
8-BIT,#9Q9LP8LQ,かなう| ‹:)~❁,0xff1ba5f5,28000175,1007,141,らんちゃーむ
8-BIT,#8VG9JQG80,Conqueror,0xfff05637,28000202,1007,142,Halloween 🎃👻
8-BIT,#2Q900U2Q9,ŚummeŖ|KG™,0xff1ba5f5,28000213,1007,143,DESPERATION Z
8-BIT,#RLCJUCUU,zakkii🖤kezii,0xfff9c908,28000218,1007,144,Ambush
8-BIT,#RVLQ0VUR,风暴|kerem🎃,0xffcb5aff,28000057,1006,145,ᴅᴀɪʟʏ
8-BIT,#8Q9PV0992,Alexbro,0xffff8afb,28000211,1006,146,Bounty Team
8-BIT,#9YPYJYQJL,JeDi,0xffa8e132,28000132,1006,147,невропатология
8-BIT,#9R8LC8PJC,BulaaatiK,0xffff8afb,28000177,1006,148,"⚔️Легион""Тим"" ⚔"
8-BIT,#9JYGURPGU,Gursi🌹🐥,0xffffffff,28000047,1005,149,ErzaOwnsUs
8-BIT,#80L88C9G8,𝙻𝙴𝙶|Naruto🃏,0xff1ba5f5,28000002,1005,150,🇷🇴Ro|Elite✨
8-BIT,#PYGR8CPJ2,TR | Mıstık,0xffffffff,28000164,1005,151,BC*|Family*
8-BIT,#82VYGYPV8,Rian19051,0xffff9727,28000014,1005,152,★the Players★
8-BIT,#LQ2Y9JGQJ,マントヒヒ🦍,0xff1ba5f5,28000026,1005,153,브롤일탈연구소
8-BIT,#9R20Q8GPU,YT | Tech☔,0xffcb5aff,28000159,1005,154,DarkEvil™
8-BIT,#8YUVLQQLG,TEM | Gluttonyʕ,0xff1ba5f5,28000088,1005,155,おなかすいたよ🍖🍔🍟🍕
8-BIT,#PRVRG99QC,alekzz愛,0xffff8afb,28000038,1005,156,BC*|Family*
8-BIT,#Y99G8VPL0,BIG | ARTIN🦁,0xffffffff,28000062,1005,157,big for ever
8-BIT,#UJQJY09R,MS|hotokesama⛩️,0xfff05637,28000112,1005,158,MS〆みんなはいってー
8-BIT,#YUYYLVJ,Perry💜Lukie,0xffff9727,28000047,1005,159,NA Friends
8-BIT,#PVYPLVJQR,ϟʟօռɖօռ 🐉,0xffff8afb,28000081,1005,160,Brawl is AFK
8-BIT,#JPG2G8V8,TNT|ALONE 🍂,0xffffffff,28000211,1005,161,Mystic MidEast
8-BIT,#8LQUQJG0P,błessed🕊️,0xff4ddba2,28000057,1005,162,Hopped Sqd♿
8-BIT,#8Q9R9QPC0,🥀𝕻єяяy™,0xffa2e3fe,28000061,1005,163,<c2>Goo</c>D🔥
8-BIT,#8Q29UVUQP,Nąnø🦆🖤,0xffcb5aff,28000163,1005,164,TZ Old Comunity
8-BIT,#LQVY9UPY,Neetn玄,0xffffffff,28000000,1005,165,<c5>P</c>halanx
8-BIT,#L0VURVGU,IAmNumberFour,0xff4ddba2,28000173,1005,166,Holistic
8-BIT,#2L0G9QLPP,𝚃𝙱|ᴛᴏʀ🦇,0xff1ba5f5,28000129,1005,167,🌌SPACE🌌
8-BIT,#LL20VP,(бот спайк)???,0xffa2e3fe,28000175,1005,168,ZLATS
8-BIT,#8V920P00U,ロゼ髪💖𝓴𝓪𝓫𝓲💖,0xffff8afb,28000073,1005,169,うおおおおおおおおおおおおおお
8-BIT,#2LYLGV892,❤️‍🔥Fedor❤️‍🔥,0xffa2e3fe,28000218,1005,170,
8-BIT,#98J9YUJYY,元気100倍ココパンマン,0xffa2e3fe,28000129,1005,171,森のぱん屋さん
8-BIT,#2RYRP0J,₱Znx Konbu,0xffa8e132,28000109,1004,172,<c5>Bliss</c>
8-BIT,#VYY9VLVC,Eddie,0xffffffff,28000066,1004,173,Guard eSports
8-BIT,#8CYRG0JU,SmOcKoOlabツ,0xffffffff,28000085,1004,174,☠KillerMachines
8-BIT,#80P0U9LRP,7ST|MrGalaxy,0xff1ba5f5,28000076,1004,175,NGGL
8-BIT,#20JYLU8JU,でんじゃらすトミーさん邪！♨️,0xfff05637,28000019,1004,176,オーシャンズビュー
8-BIT,#8GCYC9029,Agent｜Furisy,0xffffffff,28000054,1004,177,陰キャガチ勢
8-BIT,#GGRQQCPP,MariusDeus,0xffff9727,28000061,1004,178,<c0> D1 </c>
8-BIT,#8082QU0JU,Shawn,0xffff8afb,28000047,1004,179,AFGM GENESIS
8-BIT,#V2YUV08,❦ᴹᴿмαиgσッ🧡,0xffff9727,28000013,1004,180,MagicReturns❦
8-BIT,#28Y90UY9,XLM|OASE,0xffffffff,28000136,1004,181,AXLM GAMING
8-BIT,#YUC928GJ,Apple❤️‍🔥,0xfff05637,28000015,1004,182,<c6> D1 </c>
8-BIT,#202GCPG29,Shmel,0xffff9727,28000104,1004,183,NOOBEST
8-BIT,#9YP00CQPV,Aspect ↯,0xffffce89,28000080,1004,184,
8-BIT,#8JVV0P808,Yusuf😈,0xff1ba5f5,28000048,1004,185,Guard eSports
8-BIT,#V2Q080UU,HNK|Valembeau,0xffcb5aff,28000035,1004,186,UNP ISRAEL™
8-BIT,#9RV0LQ8L2,Alisonn <33,0xff1ba5f5,28000229,1004,187,AT|GALAXY XI
8-BIT,#J0GLPPVG,Juaияa✘,0xffff9727,28000037,1004,188,Brawl is AFK
8-BIT,#22GJUJLG,EGG|NotABot,0xfff9c908,28000074,1004,189,The Egg Beaters
8-BIT,#29GL0G9YP,𝕭𝖆𝖗𝖔𝖓✞Kei,0xffcb5aff,28000053,1004,190,Innocence
8-BIT,#292L00CJG,ʙʟᴀᴄᴋ ツ,0xff4ddba2,28000202,1004,191,🇷🇴Ro|Elite✨
8-BIT,#22JCYLCQ,bausita,0xff1ba5f5,28000199,1004,192,Humble Grinders
8-BIT,#2G22CY0C9,浤|мysтıc 🤍,0xff1ba5f5,28000112,1004,193,
8-BIT,#8LYCPYPPG,♡︎KᴀʀᴋᴀʀᴏV ♔,0xffa2e3fe,28000159,1004,194,¥MilanesayPapas
8-BIT,#LGGVYUG2,愛|Luͥckͣyͫᴳᵒᵈ✨️,0xffff9727,28000173,1004,195,Les Laps
8-BIT,#YLVJQCJ8,GodblessU🌼,0xfff9c908,28000236,1004,196,Hăpi🌼
8-BIT,#808YCJQ0,RNT | Gaandu,0xffa2e3fe,28000159,1004,197,Mini Me’s
8-BIT,#29Q9GGJG,Tumzo,0xff1ba5f5,28000000,1004,198,StarLine
8-BIT,#29RP882G8,饿|ɴɪᴄᴏ❤‍🔥,0xffffffff,28000004,1004,199,Brawl is AFK
8-BIT,#L2UG8YR0,🎋|Ɗiͥ₥ͣαͫֆɨ₭۵ッ,0xffffce89,28000150,1004,200,House KarStark
AMBER,#8CLLP9JUG,Dennis,0xfff9775d,28000018,1254,1,ForFunOnly
AMBER,#2PRCGY02G,ckøpýy💙,0xffffffff,28000014,1253,2,NightSpace🌆
AMBER,#VLQPVPY,Hyra,0xffcb5aff,28000003,1252,3,85K
AMBER,#LYRUCP09Q,༄Kаza≠Peacё🤡,0xffffffff,28000001,1252,4,Music Surface
AMBER,#2JPGC8JU,武集|𝔻𝔸ℝ𝕂ℝ𝔸𝕐,0xffff8afb,28000138,1252,5,Brawl is AFK
AMBER,#829UGJ2L,Narrative:re,0xffffffff,28000014,1252,6,
AMBER,#29Q0GJR,Gene♆,0xff1ba5f5,28000218,1251,7,<c5>Just Us</c>
AMBER,#9L2U8YRVY,Vlaqd💙,0xffffffff,28000018,1251,8,House KarStark
AMBER,#2P088J29C,❄️маττ❄️,0xff1ba5f5,28000059,1251,9,The Crown
AMBER,#2QPJQ8QRQ,bagi,0xffa2e3fe,28000156,1251,10,Guard eSports
AMBER,#CG0YQP2C,BÃVÌØ..🖤!,0xffffce89,28000014,1251,11,BC*|Family*
AMBER,#GRLUYG0R,TM | NiceShot,0xffffffff,28000125,1250,12,Bad Randøms
AMBER,#80CG0P2CR,Goatby 🦆🧡,0xfff9c908,28000170,1250,13,Mizmiripsis🛐
AMBER,#80J80JC92,AT | Mr Ice ❄,0xff1ba5f5,28000168,1203,14,<c00ff5f>D1</c>
AMBER,#8LQ9JR82,Code: Eqwaak,0xfff9c908,28000004,1203,15,<c5> D1 </c>
AMBER,#8JCVL2J90,Schnullerpower,0xfff05637,28000055,1176,16,Jessies Justice
AMBER,#88L9U8QLL,핫소스🌼,0xffff8afb,28000218,1166,17,Hăpi🌼
AMBER,#Y22RU8YQ2,Seis.,0xff1ba5f5,28000018,1164,18,BC*|Family*
AMBER,#2Y2Y99GQR,VizeZ,0xffffffff,28000053,1159,19,Tana di Pingu🐧
AMBER,#P2R09YQ,Oteb >.<,0xffffffff,28000003,1158,20,EZ<c2>CHILL</c>
AMBER,#V2JCQGUL,Wárnéy♛,0xffff9727,28000218,1141,21,SADNES🥀
AMBER,#2GPCQJL9V,™ ᴇɴᴢᴏ 🤍,0xfff9c908,28000138,1132,22,70k🤍
AMBER,#JGCCGY80,prostislavv,0xffff9727,28000042,1128,23,Brawl Kings
AMBER,#2P0V8CGGU,SK|Gameruł.,0xffff8afb,28000023,1122,24,Guard eSports
AMBER,#8RYJJU8V8,RG Pantoufle,0xff1ba5f5,28000155,1120,25,<c00ff5f>D1</c>
AMBER,#2CGYV8LYQ,FearleSS ❤️🔥,0xfff9c908,28000175,1108,26,YT:Bilek Gücü
AMBER,#2PGGR8Y9P,Eve✘ 🍀,0xffff8afb,28000218,1106,27,<c00ff5f>D1</c>
AMBER,#9VP2R0P9,Zan🕊,0xff1ba5f5,28000159,1104,28,<c5> D1 </c>
AMBER,#VCPJQQ,Jealous👣,0xffffffff,28000175,1104,29,Elite🔱
AMBER,#2QU0QU2VQ,Igor,0xff1ba5f5,28000167,1104,30,BC*|Family*
AMBER,#288GQYYV2,⚡Matrix💥,0xffffffff,28000023,1103,31,Ｓａｎｅ'ｓ Ｂａｎｄ⚡
AMBER,#2LRYYG8G,MentalDisorder,0xfff9c908,28000205,1102,32,DANGER
AMBER,#20CQLYP2C,TBEjason,0xffcb5aff,28000222,1102,33,BC*|Family*
AMBER,#9P8VR2GV9,TLH|Alexz🦇,0xff1ba5f5,28000141,1101,34,Guard eSports
AMBER,#QRUQQLV0,CG |Nukleo,0xffff8afb,28000081,1101,35,LA Instinct
AMBER,#QGG2UUV0,Kurumi,0xffffffff,28000167,1101,36,Guard eSports
AMBER,#UG8U2PVP,Meeeccc🖤,0xffffffff,28000182,1084,37,RoStars Academy
AMBER,#YGU20CRG,vital shark,0xffcb5aff,28000029,1080,38,<c1>MERCY</c>
AMBER,#29J2GYQ2,alekzzニャー,0xffffffff,28000047,1080,39,Brawl Kings
AMBER,#28LJR9Q8,💱CuRRenT💱,0xff4ddba2,28000107,1079,40,Beyond Omni
AMBER,#2QUVVRGVY,Verdelho⁷Apelāo,0xffa2e3fe,28000073,1078,41,Time do Risco
AMBER,#9900PYPC9,🧙🏻‍♂️|Denaa↯,0xffffffff,28000175,1076,42,<c0> D1 </c>
AMBER,#8YL9RCY2G,•LaMangue🥭👑•,0xffa2e3fe,28000069,1076,43,Yt Charlie Game
AMBER,#R9Q2JL0,_Dvavnvr🩸,0xff1ba5f5,28000062,1074,44,Türk Milleti
AMBER,#8GUPLYY,Jene_Azure,0xffffce89,28000108,1071,45,Trophy
AMBER,#29YQC0YCG,Zeno⋆울보,0xff1ba5f5,28000139,1069,46,BC*|Family*
AMBER,#Y9YCLQG92,パープルMeteoor,0xffffffff,28000014,1065,47,Moon Eclipsed
AMBER,#89PPCLP,⋆͛★🍯るし🐝★⋆͛,0xfff9c908,28000150,1061,48,High Ping 😵‍💫
AMBER,#99J9898J,teiikeeスイク🤍,0xff4ddba2,28000140,1060,49,PAYAKIMI
AMBER,#20UPR0LLG,₩ith໒꒱Frosty,0xff1ba5f5,28000150,1060,50,Venus
AMBER,#9LGLGQRG,꧁kubisan🏮🧧,0xffff8afb,28000167,1060,51,
AMBER,#Y29V28JYJ,ナイフを持った天使,0xffffffff,28000047,1060,52,Elite🔱
AMBER,#PRP9PPCQQ,Fanasis❤️‍🔥,0xff1ba5f5,28000168,1060,53,🖤Moonlight🖤
AMBER,#UG2YGJQC,incamming❦,0xffffffff,28000000,1060,54,LaWs Controll
AMBER,#VGPLRCVQ,Buzkoa,0xfff9c908,28000020,1060,55,<c5> D1 </c>
AMBER,#V92PGJPL,Nova I br@wler,0xffcb5aff,28000230,1060,56,UNP ISRAEL™
AMBER,#8CYQ09CJQ,CaSto |Ｒａｙｓｅｄ🥀,0xff1ba5f5,28000065,1060,57,
AMBER,#8UQ9VGY,Pretzel,0xffffce89,28000178,1060,58,STMN Esports
AMBER,#CPL9PLC8,Yolo 🎈,0xffff9727,28000047,1060,59,Hopped Sqd♿
AMBER,#J9UQLY9P,NenNe❦,0xffffce89,28000075,1060,60,〜のちゅけ〜
AMBER,#QCC0UVC,LP|Code:Emerick,0xffffffff,28000186,1060,61,UNP ISRAEL™
AMBER,#8U2GYYCR9,愛Kurokiba,0xfff05637,28000135,1060,62,O.G<c4>ᴳᴬᴺᴳ</c>
AMBER,#902UR0L89,Ale💜Joh🧸Ste🃏,0xff1ba5f5,28000036,1060,63,ASTRON eSports
